station,location,state,do,ph,co,bod,na,tc,year,wqi
1154,CHALAKUDY AT PULICKALKANANDAVU,KERALA,6.5,6.9,101.0,1.3,0.47,1127.0,2011,79.46000000000001
20,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,7.1,7.1,64.0,0.6,0.4,646.0,2011,82.94
21,CHALIYAR AT CHUNGAPALLY,KERALA,7.1,7.1,4600.0,0.6,0.35,538.0,2011,82.03999999999999
1572,CHANDRAGIRI AT PADIYATHADKA,KERALA,7.5,7.2,52.0,0.6,0.15,900.0,2011,82.94
2295,R CORAPUZHA AT KANAYANKODE,KERALA,5.6,7.0,12769.0,1.2,0.41,1650.0,2011,76.42000000000002
1564,"ITHIKKARA AT AYUR, KERALA",KERALA,7.1,7.0,90.0,0.6,0.64,625.0,2011,82.75999999999999
2287,R ITHIKKARA AT ITHIKKARA,KERALA,6.1,7.0,248.0,0.8,0.66,1150.0,2011,82.4
1566,KADALUNDY AT THIRURANGADY,KERALA,6.0,7.0,94.0,1.1,0.13,370.0,2011,88.38
2293,R KADALUNDI AT HAJIRAPPALLY,KERALA,6.5,7.5,76.0,0.8,0.08,585.0,2011,82.75999999999999
42,"KALLADA AT PERUMTHOTTAM KADAVU, PUNALOOR, KERALA",KERALA,7.2,7.1,52.0,0.6,0.15,687.0,2011,82.94
2294,R KALLAI AT KALLAI BRIDGE,KERALA,4.0,7.5,25964.0,1.1,0.76,1588.0,2011,65.18
1571,KARINGODE AT KAKKADAVU,KERALA,7.2,7.3,54.0,0.9,0.25,610.0,2011,82.94
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,6.4,6.5,58.0,1.3,0.34,960.0,2011,73.04
2301,R KAVVAI AT KUTTIYOL PALAM,KERALA,6.3,6.8,77.0,1.2,0.16,208.0,2011,85.08
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,KERALA,5.4,6.6,80.0,1.6,0.27,775.0,2011,67.24000000000001
2326,R KORAYAR AT KANJIKODE,KERALA,5.8,7.8,666.0,1.0,0.24,1650.0,2011,76.42000000000002
1569,R KUPPAM AT THALIPARAMBA,KERALA,6.6,7.2,12768.0,1.1,0.13,1412.0,2011,82.03999999999999
2298,R KUPPAM AT RAYAROM,KERALA,7.7,7.2,44.0,1.0,0.28,148.0,2011,88.56
1567,R KUTTIYADY AT  KUTTIYADY ESTATE,KERALA,7.1,7.0,27.0,0.4,0.11,218.0,2011,88.56
1568,"R MAHE AT VALAYAM, KERALA",KERALA,7.3,7.2,59.0,0.6,0.19,465.0,2011,88.56
2285,R MAMOM AT MAMOM BRIDGE,KERALA,7.8,7.1,119.0,0.7,0.87,1725.0,2011,82.75999999999999
1340,"MANIMALA  AT KALLOOPARA,",KERALA,7.3,7.1,54.0,1.3,0.41,913.0,2011,82.94
1384,"MANIMALA AT THONDRA, KERALA",KERALA,7.0,6.6,104.0,1.5,0.49,1000.0,2011,72.86000000000001
2307,R MANJESWAR AT BAJRAKKARA BR.,KERALA,6.0,7.2,92.0,0.7,0.38,1390.0,2011,82.75999999999999
1339,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,6.8,6.6,48.0,0.5,0.44,2025.0,2011,73.04
2304,R MOGRAL AT MOGRAL BR.,KERALA,5.6,7.1,20455.0,0.6,0.58,675.0,2011,76.42000000000002
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,7.0,7.0,56.0,1.1,0.43,1725.0,2011,82.94
2302,R NEELASWARAM AT NAMBIARKAL DAM,KERALA,6.7,6.9,2531.0,0.5,0.22,465.0,2011,84.36
1570,R NEELASWARAM AT HOSDURG,KERALA,6.2,7.2,15362.0,0.8,0.39,1303.0,2011,82.03999999999999
1563,"R NEYYAR AT AMARAVILA, KERALA",KERALA,7.3,7.2,62.0,0.8,0.95,985.0,2011,82.94
2284,R NEYYAR AT ARUVIPURAM,KERALA,7.6,7.2,59.0,0.6,0.65,1163.0,2011,82.94
2288,R PALLICKAL AT NELLIMUKAL,KERALA,6.4,6.8,83.0,0.5,0.42,575.0,2011,79.46000000000001
1156,"PAMBA AT CHENGANNUR, KERALA",KERALA,7.0,6.6,50.0,0.6,0.75,578.0,2011,73.04
1341,"PAMBA AT THAKAZHY, KERALA",KERALA,6.7,6.8,76.0,1.2,1.21,625.0,2011,79.46000000000001
1565,"PAMBA DOWN, KERALA",KERALA,6.7,6.6,64.0,0.9,1.35,838.0,2011,73.04
17,PERIYAR NEAR ALWAYENANELOOR,KERALA,5.6,6.9,943.0,1.5,0.4,1925.0,2011,73.12
18,"PERIYAR AT KALADY, KERALA",KERALA,7.4,7.0,38.0,0.9,0.26,1196.0,2011,82.94
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,6.7,6.9,43.0,1.0,0.3,2750.0,2011,79.64000000000001
2333,RIVER PERIYAR AT MUPPATHADAM,KERALA,7.1,7.3,48.0,1.5,0.36,1775.0,2011,82.94
2334,RIVER PERIYAR AT PATHALAM,KERALA,6.2,6.8,309.0,1.6,0.39,2725.0,2011,78.74000000000001
2335,R PERIYAR AT KALAMASSERY,KERALA,5.2,6.8,61.0,1.8,0.33,2650.0,2011,74.02000000000001
2336,R PERIYAR AT PURAPPALLIKAVU,KERALA,6.8,6.9,995.0,1.1,0.24,1258.0,2011,78.74000000000001
2300,R PERUVAMBA AT CHANDAPPURA,KERALA,6.8,6.9,52.0,0.9,0.45,198.0,2011,85.26
2303,R PULLUR AT PULLUR BR.,KERALA,6.2,6.6,44.0,0.7,0.21,1630.0,2011,73.04
2290,R PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,4.5,6.5,77.0,1.1,0.34,2675.0,2011,61.620000000000005
2299,R RAMAPURAM AT RAMAPURAM BRIDGE,KERALA,4.0,7.0,19279.0,0.9,0.03,233.0,2011,70.8
2305,R SHRIYA AT ANGADIMOGARU,KERALA,7.0,7.4,69.0,1.0,0.12,660.0,2011,82.94
2296,R THALLASSERY AT PATHIPPALAM,KERALA,6.5,6.8,58.0,0.5,0.24,1026.0,2011,79.64000000000001
2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,4.6,6.9,98.0,0.6,0.11,348.0,2011,73.84
2306,R UPPALA AT  UPPALA BR.,KERALA,6.6,7.3,12327.0,0.6,0.71,2210.0,2011,82.03999999999999
1442,"VAMANAPURAM, KERALA",KERALA,7.1,7.0,51.0,1.0,0.78,1700.0,2011,82.94
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",ANDHRA PRADESH,6.2,7.5,371.0,1.1,1.62,528.0,2011,82.03999999999999
2352,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",ANDHRA PRADESH,6.2,7.7,316.0,1.3,2.41,312.0,2011,87.66
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",KARNATAKA,7.3,7.1,241.0,2.9,1.17,185.0,2011,88.02
2780,"KALI AT U/S OF WCPM, DANDELI, KARNATAKA",KARNATAKA,7.7,7.4,121.0,1.4,0.64,1255.0,2011,82.75999999999999
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,KARNATAKA,6.5,7.3,64.0,1.0,2.6,420.0,2011,88.56
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNATAKA,6.9,7.4,57.0,1.0,1.28,409.0,2011,88.56
2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",ORISSA,7.5,8.0,211.0,1.9,0.39,6858.0,2011,82.58000000000001
2424,"BUDHABALANGA, D/S OF BARIPADA TOWN",ORISSA,7.2,8.0,263.0,3.7,0.63,14725.0,2011,66.48
2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",ORISSA,7.0,7.6,111.0,1.6,0.67,2743.0,2011,82.75999999999999
2422,"NAGAVALLI AT PENTA U/S, JAYKAYPUR TOWN",ORISSA,7.5,7.9,205.0,1.5,1.0,3542.0,2011,82.58000000000001
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",ORISSA,7.1,7.7,283.0,2.3,1.73,6692.0,2011,82.4
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",ORISSA,7.4,8.0,263.0,1.7,0.65,6617.0,2011,82.4
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",ORISSA,8.1,8.0,300.0,2.3,0.45,4569.0,2011,82.4
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",ORISSA,7.8,8.0,13103.0,2.1,0.59,739.0,2011,82.03999999999999
2426,VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),ORISSA,7.4,8.0,207.0,1.5,0.53,2872.0,2011,82.58000000000001
2427,VANSADHARA AT GUNUPUR (INTERSTATE BOUNDRY),ORISSA,7.2,8.0,198.0,1.4,0.57,1850.0,2011,82.58000000000001
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",PONDICHERRY,6.5,8.1,729.0,1.0,0.65,533687.1656804733,2011,70.8
2442,GAUTAMINANGODAVARI RIVER,PONDICHERRY,6.9,8.2,10910.0,6.940048767967146,0.02,533687.1656804733,2011,61.44
2443,GAUTAMINANGODAVARI RIVER,PONDICHERRY,6.0,8.0,17990.0,6.940048767967146,0.07,533687.1656804733,2011,61.44
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",TAMIL NADU,6.3,7.6,830.0,1.8,0.24,2020.0,2011,82.03999999999999
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",TAMIL NADU,7.4,7.6,104.0,1.2,0.09,533687.1656804733,2011,71.52
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,HARYANA,6.9,7.8,440.0,3.4,1.21,533687.1656804733,2011,66.12
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",PUNJAB,5.8,7.2,732.0,8.5,3.83,4838.0,2011,67.06
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",PUNJAB,5.4,7.3,809.0,10.0,4.2,8975.0,2011,67.06
1702,GHAGGAR AT U/S JHARMAL NADI,PUNJAB,4.8,7.4,1063.0,16.0,5.03,8025.0,2011,61.44
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),HARYANA,6.0,7.0,820.0,15.3,1.6230787089467724,533687.1656804733,2011,61.44
1718,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",RAJASTHAN,4.8,7.9,650.0,3.2,0.68,62.0,2011,71.74
1719,"GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR",RAJASTHAN,5.0,7.3,390.0,2.8,0.14,20.0,2011,82.04
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH,8.3,7.6,334.0,1.0,0.49,16.0,2011,93.28
2624,MARKANDA U/S KALA AMB,HIMACHAL PRADESH,8.2,7.7,316.0,1.2,0.48,20.0,2011,93.28
2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,HIMACHAL PRADESH,8.3,7.6,304.0,1.2,0.51,20.0,2011,93.28
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",HIMACHAL PRADESH,5.5,7.6,743.0,7.6,1.02,166.0,2011,72.68
2948,"RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN",RAJASTHAN,5.1,7.8,657.0,1.7,0.26,23.0,2011,87.66000000000001
2947,"RIVER JAWAI AT JAWAI DAM, SIROHI, RAJASTHAN",RAJASTHAN,5.3,7.8,623.0,1.7,1.6230787089467724,533687.1656804733,2011,65.18
2869,BARAK RIVER AT SENAPATI ,MANIPUR,8.7,7.1,252.0,4.9,1.6230787089467724,10.0,2011,88.96000000000001
2875,"BARAK RIVER AT N.H. 53, TAMENGLONG DISTT., MANIPUR",MANIPUR,5.1,7.2,17.0,1.0,1.6230787089467724,10.0,2011,88.56000000000002
2868,CHAKPI AT CHAKPI KARONG ,MANIPUR,10.0,7.4,157.0,0.6,1.6230787089467724,5.0,2011,99.44
1424,"IMPHAL AT MAHABALI, MANIPUR",MANIPUR,5.9,7.0,164.0,1.6,1.6230787089467724,74.0,2011,82.58000000000001
1457,"IMPHAL AT KOIRENGEI, MANIPUR",MANIPUR,6.1,7.3,141.0,1.4,1.6230787089467724,63.0,2011,88.38
1627,"IMPHAL AT KIYAMGI, MANIPUR",MANIPUR,5.6,7.1,427.0,1.4,1.6230787089467724,175.0,2011,82.04
1628,IMPHAL AT MINUTHONG,MANIPUR,4.7,7.0,527.0,1.9,1.6230787089467724,42.0,2011,82.04
2861,"IMPHAL AT KANGLA MOAT, IMPHAL ",MANIPUR,5.5,8.6,116.0,4.5,1.6230787089467724,113.0,2011,74.78
2862,"IMPHAL AT SAMUROU, IMPHAL WEST",MANIPUR,6.8,6.8,160.0,1.5,1.6230787089467724,23.0,2011,90.52000000000001
2864,"IMPHAL AT SEKMAI, IMPHAL EAST",MANIPUR,7.0,7.4,47.0,1.0,1.6230787089467724,5.0,2011,99.80000000000001
2874,IRANG RIVER AT TAMENGLONG,MANIPUR,7.3,7.8,116.0,1.2,1.6230787089467724,10.0,2011,94.0
1458,"IRIL AT PORAMPET, MANIPUR",MANIPUR,5.5,7.3,179.0,1.2,1.6230787089467724,75.0,2011,82.58000000000001
1624,"IRIL AT LILONG, MANIPUR",MANIPUR,4.7,7.4,220.0,1.6,1.6230787089467724,140.0,2011,76.96000000000001
2863,"IRIL RIVER AT KANGLA SIPHAI, IMPHAL EAST, MANIPUR",MANIPUR,4.9,7.0,180.0,1.2,1.6230787089467724,10.0,2011,82.58000000000001
2873,IRIL RIVER AT LILONG (THOUBAL ),MANIPUR,5.8,7.8,367.0,6.2,1.6230787089467724,95.0,2011,72.68
1925,KHUGA RIVER (CHURACHANDPUR),MANIPUR,5.8,7.4,249.0,1.0,1.6230787089467724,37.0,2011,88.02000000000001
2877,"KHUGA DAM ON KHUGA RIVER, CHURACHANDPUR, MANIPUR",MANIPUR,6.2,6.9,182.0,2.1,1.6230787089467724,8.0,2011,90.52000000000001
1926,"KHUJAIROK, MOREH (CHANDEL DIST.)",MANIPUR,5.5,7.7,356.0,1.2,1.6230787089467724,202.0,2011,82.04
2878,"LOKCHAO RIVER AT BISHNUPUR, MANIPUR",MANIPUR,5.1,6.9,190.0,2.3,1.6230787089467724,33.0,2011,84.9
2867,"MAHA RIVER AT CHANDEL, MANIPUR",MANIPUR,5.2,7.1,164.0,2.8,1.6230787089467724,20.0,2011,88.20000000000002
2852,"MANIPUR RIVER AT SEKMAIJAN, DISTT. THOUBAL, MANIPUR",MANIPUR,4.6,7.0,188.0,2.8,1.6230787089467724,18.0,2011,82.58000000000001
2879,MANIPUR RIVER AT ETHAI BARRAGE ON MANIPUR RIVER AT BISHNUPUR,MANIPUR,5.6,6.6,165.0,1.9,1.6230787089467724,23.0,2011,78.30000000000001
2858,"NAMBUL RIVER AT SAMUSANG (U.K. ROAD), DISTT. IMPHAL WEST",MANIPUR,5.5,6.9,118.0,2.8,1.6230787089467724,10.0,2011,85.08000000000001
2859,"NAMBUL RIVER AT SINGDA DAM, IMPHAL WEST, MANIPUR",MANIPUR,6.0,7.0,100.0,4.2,1.6230787089467724,10.0,2011,89.32000000000001
2860,"NAMBUL RIVER AT NAOREMTHONG, IMPHAL WEST, MANIPUR",MANIPUR,4.9,6.9,93.0,3.6,1.6230787089467724,25.0,2011,74.78
2880,"NAMBUL RIVER AT  BISHNUPUR, MANIPUR",MANIPUR,4.8,7.0,167.1,2.8,1.6230787089467724,533687.1656804733,2011,60.1
1927,"SEKMAI RIVER, KAKCHING (THOUBAL DIST.)",MANIPUR,5.4,7.2,211.0,1.1,1.6230787089467724,78.0,2011,82.58000000000001
2853,"THOUBAL RIVER AT MAPITHEL DAM, DISTT. THOUBAL, MANIPUR",MANIPUR,6.0,7.5,231.0,1.1,1.6230787089467724,10.0,2011,93.64
2854,"THOUBAL RIVER AT PHADOM, DISTT. THOUBAL, MANIPUR",MANIPUR,5.6,7.1,319.0,4.4,1.6230787089467724,15.0,2011,82.98
2856,"THOUBAL RIVER AT YAIRIPOK, DISTT. THOUBAL, MANIPUR",MANIPUR,5.7,6.9,261.0,2.3,1.6230787089467724,53.0,2011,79.10000000000001
2870,"THOUBAL RIVER AT SONGKHONG, (UKL DIST.)",MANIPUR,9.9,7.1,163.0,1.0,1.6230787089467724,35.0,2011,93.82000000000001
2872,THOUBAL RIVER AT LITAN (UKL DIST.),MANIPUR,6.1,7.6,163.0,4.5,1.6230787089467724,25.0,2011,89.14000000000001
2855,"WANGJING RIVER AT HEIROK, DISTT. THOUBAL, MANIPUR",MANIPUR,5.1,6.9,170.0,2.5,1.6230787089467724,10.0,2011,84.9
2876,"WANGJING RIVER AT WANGJING, DISTT. THOUBAL, MANIPUR",MANIPUR,3.8,7.0,192.0,3.0,1.6230787089467724,23.0,2011,76.96000000000001
1632,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,7.8,7.2,139.0,1.9,0.56,359.0,2011,88.38
1428,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,6.5,3.1,489.0,6.1,0.52,47.0,2011,67.42
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA,7.3,7.0,162.0,2.2,0.69,2633.0,2011,82.58000000000001
1633,SIMSANG RIVER WILLIAMNAGAR,MEGHALAYA,7.8,7.1,136.0,1.9,0.52,409.0,2011,88.38
1427,UMTREW AT BYRNIHAT EAST,MEGHALAYA,7.7,7.1,205.0,7.0,0.84,461.0,2011,78.84
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,8.1,7.1,267.0,1.0,0.11,12.0,2011,93.64
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,8.0,7.0,278.0,1.1,0.11,18.0,2011,93.64
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,6.9,7.2,268.0,1.1,0.11,37.0,2011,93.64
2053,TUIRIAL LOWER CATCHMENT,MIZORAM,6.8,7.1,286.0,1.3,0.11,29.0,2011,93.64
1403,GUMTI AT U/S SOUTH TRIPURA,TRIPURA,6.6,7.8,149.0,1.8,1.6230787089467724,340.0,2011,88.38
1404,GUMTI AT D/S SOUTH TRIPURA,TRIPURA,6.3,8.0,164.0,3.4,0.3,528.0,2011,77.9
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,6.6,7.9,196.0,4.4,0.8,648.0,2011,77.9
2459,"DAMANGANGA AT ZARI CAUSE WAY BRIDGE, DAMAN ",DAMAN & DIU,5.6,7.5,15608.0,25.0,18.73,5.0,2010,83.92
2463,"DAMANGANGA AT LAVACHA TEMPLE, DADRA",DAMAN & DIU,6.6,7.7,489.0,6.940048767967146,2.66,350.0,2010,78.3
2464,"DAMANGANGA at D/s of M/s Surat Beverages, Dadra",DAMAN & DIU,6.6,7.4,492.0,6.940048767967146,3.6,533687.1656804733,2010,61.44
2465,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA",DAMAN & DIU,6.2,7.8,359.0,6.940048767967146,3.67,533687.1656804733,2010,61.44
2466,"DAMANGANGA AT VILLAGE NAMDHA, VAPI",DAMAN & DIU,5.8,7.7,8757.0,6.940048767967146,10.45,4.0,2010,83.92
1860,BALEHWAR KHADI AT N.H. NO. 8,GUJARAT,5.1,8.1,533.0,3.7,0.45,7500.0,2010,71.74000000000001
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,GUJARAT,7.1,8.0,555.0,2.0,0.35,15000.0,2010,70.8
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,GUJARAT,6.8,8.2,26600.0,3.1,0.62,23000.0,2010,66.12
1865,RIVER DHADAR AT KOTHADA,GUJARAT,8.1,7.6,938.0,8.6,0.4,108.0,2010,78.3
1148,"AMBIKA AT BILIMORA, ",GUJARAT,6.2,7.8,7778.0,2.7,0.26,6581.0,2010,82.03999999999999
1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,",GUJARAT,6.392636734693877,7.2,1440.0,46.0,0.2,330.0,2010,78.3
1399,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,NAN,6.6,6.5,58.0,1.8,0.87,53.0,2010,78.66000000000001
1475,ZUARI AT PANCHAWADI,NAN,6.6,6.6,145.0,1.5,0.65,98.0,2010,78.48
1400,MANDOVI AT NEGHBOURHOOD OF PANAJI,NAN,6.3,6.6,55.0,1.8,0.36,140.0,2010,78.66000000000001
1476,"MANDOVI AT TONCA, MARCELA",NAN,6.4,6.4,188.0,2.0,0.44,153.0,2010,71.7
1543,KALNA AT CHANDELNAN PERNEM,NAN,6.9,6.2,61.0,1.7,1.07,117.0,2010,72.06
1548,ASSONORA AT ASSONORA,NAN,7.2,6.1,62.0,2.6,0.92,123.0,2010,72.06
2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",NAN,6.9,6.6,154.0,1.9,0.83,173.0,2010,78.30000000000001
2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",NAN,7.0,6.3,742.0,1.6,0.42,139.0,2010,71.16
1546,KHANDEPAR AT OPA NAN PONDA,NAN,7.6,6.2,62.0,1.1,0.38,160.0,2010,72.06
2270,"KHANDEPAR AT CODLI NR BDG,U/S OPA WATERWORKS, SANGUEM",NAN,7.1,6.2,69.0,1.4,0.56,141.0,2010,72.06
2272,"KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",NAN,6.8,6.0,93.0,1.9,0.75,136.0,2010,71.88
1545,MADAI AT DABOS NAN  VALPOI,NAN,7.1,6.2,89.0,1.4,0.68,119.0,2010,71.88
2274,MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,NAN,6.3,6.2,110.0,1.5,0.59,157.0,2010,71.88
2271,"SAL PAZORKHONI, CUNCOLIM (NR CULVERT MARGAONAN CANACONA N.H.)",NAN,6.2,7.0,77.0,1.8,0.46,173.0,2010,88.38
2273,"SAL NEAR HOTEL LEELA MOBOR, CAVELOSSIM",NAN,6.2,6.8,67.0,1.7,0.61,145.0,2010,85.26
1547,TALPONA AT CANACONA,NAN,6.9,6.5,62.0,1.4,0.6,107.0,2010,78.66000000000001
1544,VALVANT AT SANKLINANBICHOLIM,NAN,6.7,6.2,62.0,0.9,0.57,187.0,2010,72.06
2651,"AMBA AT D/S OF WAKEN BDG U/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",NAN,6.8,7.9,119.0,3.5,0.58,517.0,2010,78.08000000000001
1461,BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS),NAN,7.0,7.7,88.0,3.2,0.13,17.0,2010,89.32000000000001
2653,"BHATSA AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",NAN,6.9,7.3,70.0,3.4,0.19,533687.1656804733,2010,67.02000000000001
2654,"BHATSA AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",NAN,7.4,7.2,77.0,3.0,0.23,533687.1656804733,2010,71.52
1092,KALU AT ATALE VILLAGE,NAN,7.0,7.4,3113.0,4.0,2.16,350.0,2010,82.98
2670,"KAN NEAR SAKRI WATER WORKS, SAKRI, DHULE",NAN,5.5,8.1,363.0,8.4,2.15,69.0,2010,72.68
1152,KUNDALIKA AT ROHA CITY,NAN,6.9,7.5,86.0,3.6,0.4,582.0,2010,78.08000000000001
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),NAN,6.4,7.4,621.0,37.8,1.79,728.0,2010,72.68
2671,"KUNDALIKA NEAR SALAV BDG (SALINA ZONE), SALAV, ROHA, RAIGAD",NAN,5.2,7.9,42354.0,9.5,1.1,253.0,2010,72.68
2672,"KUNDALIKA  AT DHATAV AT JACKWELL, DHATAV, ROHA, RAIGAD",NAN,6.9,7.4,73.0,3.5,0.27,659.0,2010,78.26000000000002
2676,"MUCHKUNDI AT WAKED NEAR M/S ASAHI INDIA GLASS LTD, WAKED, LANJA, RATNAGIRI",NAN,7.4,8.1,254.0,2.2,0.15,75.0,2010,88.02
1151,PATALGANGA AT SHILPHATA,NAN,6.7,7.4,125.0,3.7,0.4,820.0,2010,78.08000000000001
1462,PATALGANGA NEAR INTAKE OF MIDC W/W,NAN,6.6,7.5,129.0,3.9,0.4,381.0,2010,83.7
2685,"PATALGANGA AT D/S OF KHARPADA BDG, KHARPADA, KHALAPUR, RAIGAD",NAN,6.1,7.3,515.0,5.1,2.02,212.0,2010,82.98
2686,"PATALGANGA AT VYAL PUMP HOUSE, VYAL, KHALAPUR, RAIGAD",NAN,6.6,7.4,122.0,3.6,0.46,361.0,2010,83.7
2687,"PATALGANGA AT KHALAPUR PUMPING STATION, RAIGAD",NAN,6.5,7.3,131.0,3.8,0.79,261.0,2010,83.7
2688,"PATALGANGA AT SAVROLI BDG, KHALAPUR. RAIGAD",NAN,6.7,7.3,130.0,3.4,0.57,318.0,2010,83.7
2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD",NAN,6.6,7.4,95.0,3.7,0.53,217.0,2010,83.7
2696,"PEHLAR DAM ON PEHLAR RIVERNANINLET OF WATER WORKS, VASAI, THANE",NAN,6.8,7.7,143.0,3.6,0.43,109.0,2010,83.7
2199,SAVITRI AT OVALE VILLAGE.,NAN,6.3,7.5,10825.0,2.9,1.93,101.0,2010,87.66
2701,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",NAN,7.1,7.4,185.0,2.2,0.63,80.0,2010,88.2
2702,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",NAN,6.7,7.5,1439.0,2.5,1.47,113.0,2010,87.66
2703,"SAVITRI AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",NAN,6.6,7.5,185.0,2.4,0.3,113.0,2010,88.2
2704,"SAVITRI AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",NAN,6.7,7.8,3521.0,2.4,1.02,90.0,2010,87.66
2706,"SURYA U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",NAN,7.1,7.7,193.0,3.1,0.53,92.0,2010,83.52000000000001
2707,"SURYA AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",NAN,7.1,7.9,175.0,3.1,0.47,86.0,2010,83.52000000000001
2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",NAN,7.1,7.8,174.0,3.3,0.44,83.0,2010,83.52000000000001
2709,"TANSA NEAR ROAD BDG, VILL DAKEWALI, WADA, THANE",NAN,7.2,7.5,308.0,4.0,0.15,533687.1656804733,2010,66.12
1093,ULHAS AT U/S OF NRC BUND AT MOHANE,NAN,6.4,7.7,153.0,3.6,0.77,592.0,2010,77.9
1094,ULHAS AT U/S OF BADLAPUR,NAN,7.0,7.7,111.0,3.4,0.42,359.0,2010,83.7
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,NAN,6.6,7.6,209.0,3.4,0.68,243.0,2010,83.52000000000001
2712,"VAITARNA NR RD BDG, GANDHARE VILL., WADA, THANE",NAN,7.5,8.2,296.0,3.5,0.14,533687.1656804733,2010,66.48
2164,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,NAN,6.9,7.5,119.0,2.2,0.42,71.0,2010,88.38
